Order ID,Order Date,Customer ID,Customer Name,Zip Code,Trade,NDC,Quantity,Line Total
7451791,02/03/2022,FF0000174,Pharmacy 0744,00705,PHM,13668000801,12,22.92
7451802,02/03/2022,FF0000107,Pharmacy 0677,00795,PHM,51991070705,1,13.13
7451805,02/03/2022,BF0000152,Pharmacy 0339,00915,PHM,43547040850,1,18.68
7451846,02/03/2022,BF0000002,Pharmacy 0189,00667,PHM,00406048401,1,11.09
7451846,02/03/2022,BF0000002,Pharmacy 0189,00667,PHM,59762372203,1,43.80
7451846,02/03/2022,BF0000002,Pharmacy 0189,00667,PHM,69315090405,1,17.27
7451872,02/03/2022,FN0000001,Pharmacy 0920,00757,PHM,59762372203,1,43.26
7451918,02/03/2022,BF0000089,Pharmacy 0276,00739,PHM,43547040710,10,34.30
7451918,02/03/2022,BF0000089,Pharmacy 0276,00739,PHM,59762372201,5,46.90
7451918,02/03/2022,BF0000089,Pharmacy 0276,00739,PHM,67877014705,1,52.13
7451935,02/03/2022,BP0000006,Pharmacy 0455,00692,PHM,00093083201,5,9.65
7451935,02/03/2022,BP0000006,Pharmacy 0455,00692,PHM,00406048401,2,27.06
7451935,02/03/2022,BP0000006,Pharmacy 0455,00692,PHM,10702002501,2,12.32
7451935,02/03/2022,BP0000006,Pharmacy 0455,00692,PHM,69315090405,1,21.06
7451937,02/03/2022,BF0000147,Pharmacy 0334,00757,PHM,67877014701,5,39.10
7451957,02/03/2022,BF0000020,Pharmacy 0207,00795,PHM,00574082001,1,16.02
7451968,02/03/2022,BF0000185,Pharmacy 0372,00751,PHM,00409230802,2,27.26
7451968,02/03/2022,BF0000185,Pharmacy 0372,00751,PHM,11026277504,1,11.48
7451968,02/03/2022,BF0000185,Pharmacy 0372,00751,PHM,11026278502,1,11.48
7451979,02/03/2022,FA0000001,Pharmacy 0522,00927,PHM,11026277504,2,22.88
7451997,02/03/2022,BS0000004,Pharmacy 0470,00769,PHM,41167431002,3,32.52
7451997,02/03/2022,BS0000004,Pharmacy 0470,00769,PHM,41167431004,2,31.08
7452003,02/03/2022,FF0000084,Pharmacy 0654,00745,PHM,69315090501,3,14.43
7452082,02/03/2022,BF0000203,Pharmacy 0390,00766,PHM,10702002501,2,10.08
7452082,02/03/2022,BF0000203,Pharmacy 0390,00766,PHM,69367021101,1,41.21
7452088,02/03/2022,FF0000068,Pharmacy 0638,00612,PHM,62332038231,5,47.50
7452101,02/03/2022,FF0000262,Pharmacy 0832,00927,PHM,59762372201,2,18.86
7452107,02/03/2022,FF0000067,Pharmacy 0637,00969,PHM,58238022504,2,21.98
7452107,02/03/2022,FF0000067,Pharmacy 0637,00969,PHM,64980041409,1,10.73
7452115,02/03/2022,FF0000050,Pharmacy 0620,00969,PHM,41167432072,1,16.93
7452128,02/03/2022,BF0000185,Pharmacy 0372,00751,PHM,69315090405,1,16.98
7452166,02/03/2022,AF0000031,Pharmacy 0043,00791,PHM,41167432072,1,16.93
7452166,02/03/2022,AF0000031,Pharmacy 0043,00791,PHM,64980041309,1,6.58
7452197,02/03/2022,BF0000206,Pharmacy 0393,00926,PHM,63824005718,3,36.66
7452198,02/03/2022,BD0000006,Pharmacy 0181,00674,HOS,00409189001,100,1893.00
7452198,02/03/2022,BD0000006,Pharmacy 0181,00674,HOS,00641605225,50,3500.00
7452204,02/03/2022,FF0000277,Pharmacy 0847,00685,PHM,64980041609,1,8.61
7452206,02/03/2022,BF0000211,Pharmacy 0398,00659,PHM,64980041309,2,13.14
7452218,02/03/2022,FF0000086,Pharmacy 0656,00680,PHM,60432060616,1,8.57
7452221,02/03/2022,AF0000070,Pharmacy 0082,00987,PHM,00093083205,1,6.80
7452221,02/03/2022,AF0000070,Pharmacy 0082,00987,PHM,43547040750,1,16.68
7452224,02/03/2022,FF0000203,Pharmacy 0773,00611,PHM,67877014701,5,38.05
7452249,02/03/2022,BF0000105,Pharmacy 0292,00777,PHM,45802072162,3,57.72
7452293,02/03/2022,FF0000180,Pharmacy 0750,00751,PHM,10702000901,2,44.80
7452293,02/03/2022,FF0000180,Pharmacy 0750,00751,PHM,10702010101,1,23.49
7452293,02/03/2022,FF0000180,Pharmacy 0750,00751,PHM,10702018501,10,59.30
7452301,02/03/2022,BF0000036,Pharmacy 0223,00717,HOS,54859054416,1,22.28
7452310,02/03/2022,BC0000013,Pharmacy 0153,00926,CLI,27808006502,1,13.44
7452310,02/03/2022,BC0000013,Pharmacy 0153,00926,CLI,43547040810,1,3.76
7452310,02/03/2022,BC0000013,Pharmacy 0153,00926,CLI,69315090401,1,4.55
7452320,02/03/2022,FR0000003,Pharmacy 0956,00646,PHM,13668000801,2,3.92
7452320,02/03/2022,FR0000003,Pharmacy 0956,00646,PHM,67877014701,2,15.64
7452328,02/03/2022,AE0000001,Pharmacy 0012,00694,PHM,59762134201,1,9.83
7452352,02/03/2022,BF0000117,Pharmacy 0304,00730,PHM,00185083101,3,50.16
7452352,02/03/2022,BF0000117,Pharmacy 0304,00730,PHM,10702010101,1,24.09
7452352,02/03/2022,BF0000117,Pharmacy 0304,00730,PHM,10702010801,1,39.09
7452381,02/03/2022,BS0000011,Pharmacy 0477,00966,PHM,00172392560,2,2.88
7452384,02/03/2022,BF0000055,Pharmacy 0242,00674,PHM,00009005501,1,532.88
7452409,02/03/2022,BF0000105,Pharmacy 0292,00777,PHM,00185084201,2,54.90
7452409,02/03/2022,BF0000105,Pharmacy 0292,00777,PHM,00409909422,1,39.27
7452409,02/03/2022,BF0000105,Pharmacy 0292,00777,PHM,24478032406,1,307.36
7452409,02/03/2022,BF0000105,Pharmacy 0292,00777,PHM,42858041001,1,38.93
7452411,02/03/2022,BF0000109,Pharmacy 0296,00719,PHM,00409230801,1,11.56
7452412,02/03/2022,FF0000005,Pharmacy 0575,00924,PHM,67877014701,5,38.05
7452435,02/03/2022,BM0000006,Pharmacy 0433,00773,VET,68568731648,2,58.56
7452447,02/03/2022,BF0000200,Pharmacy 0387,00909,PHM,00406901276,1,36.52
7452447,02/03/2022,BF0000200,Pharmacy 0387,00909,PHM,00406902576,24,313.44
7452447,02/03/2022,BF0000200,Pharmacy 0387,00909,PHM,59011043010,1,1011.97
7452510,02/03/2022,AF0000031,Pharmacy 0043,00791,PHM,59762134601,1,9.85
7452512,02/03/2022,AF0000008,Pharmacy 0020,00907,PHM,00409230801,1,12.14
7452520,02/03/2022,FF0000246,Pharmacy 0816,00610,PHM,59762371901,1,3.26
7452521,02/03/2022,FS0000024,Pharmacy 0981,00979,PHM,67877014605,1,46.09
7452524,02/03/2022,FF0000047,Pharmacy 0617,00674,PHM,67877014605,1,45.78
7452524,02/03/2022,FF0000047,Pharmacy 0617,00674,PHM,67877014701,5,38.05
7452525,02/03/2022,FF0000120,Pharmacy 0690,00725,PHM,60432060616,1,8.58
7452536,02/03/2022,FF0000026,Pharmacy 0596,00771,PHM,00093083205,2,13.26
7452536,02/03/2022,FF0000026,Pharmacy 0596,00771,PHM,00172392760,2,3.62
7452536,02/03/2022,FF0000026,Pharmacy 0596,00771,PHM,00406048401,2,21.72
7452536,02/03/2022,FF0000026,Pharmacy 0596,00771,PHM,41167431004,1,15.41
7452536,02/03/2022,FF0000026,Pharmacy 0596,00771,PHM,41167432005,1,12.19
7452536,02/03/2022,FF0000026,Pharmacy 0596,00771,PHM,42571011905,1,29.14
7452536,02/03/2022,FF0000026,Pharmacy 0596,00771,PHM,52083064810,1,14.43
7452536,02/03/2022,FF0000026,Pharmacy 0596,00771,PHM,58238022804,6,61.50
7452536,02/03/2022,FF0000026,Pharmacy 0596,00771,PHM,60432060616,2,17.20
7452562,02/03/2022,FW0000004,Pharmacy 1001,00969,PHM,11026277504,1,11.48
7452563,02/03/2022,FF0000281,Pharmacy 0851,00610,PHM,43547040810,2,7.18
7452563,02/03/2022,FF0000281,Pharmacy 0851,00610,PHM,59762372201,2,18.72
7452632,02/03/2022,FF0000213,Pharmacy 0783,00656,PHM,00904505359,1,2.32
7452638,02/03/2022,FF0000159,Pharmacy 0729,00610,PHM,10702002501,1,4.95
7452638,02/03/2022,FF0000159,Pharmacy 0729,00610,PHM,13668000801,3,5.73
7452638,02/03/2022,FF0000159,Pharmacy 0729,00610,PHM,69315090601,2,12.56
7452664,02/03/2022,AF0000074,Pharmacy 0086,00737,PHM,00378415101,3,9.33
7452691,02/03/2022,FF0000207,Pharmacy 0777,00687,PHM,54932050181,2,92.14
7452696,02/03/2022,AF0000056,Pharmacy 0068,00653,PHM,00093321201,3,6.66
7452696,02/03/2022,AF0000056,Pharmacy 0068,00653,PHM,13668000801,1,1.95
7452701,02/03/2022,BF0000086,Pharmacy 0273,00680,PHM,13668000801,5,9.65
7452701,02/03/2022,BF0000086,Pharmacy 0273,00680,PHM,59762372001,2,7.30
7452701,02/03/2022,BF0000086,Pharmacy 0273,00680,PHM,59762372101,5,20.30
7452737,02/03/2022,FF0000067,Pharmacy 0637,00969,PHM,69315090601,3,18.99
7452772,02/03/2022,FC0000006,Pharmacy 0539,00936,CLI,00409909422,8,139.12
7452791,02/03/2022,BF0000074,Pharmacy 0261,00725,PHM,59762372203,1,42.79
7452818,02/03/2022,BF0000093,Pharmacy 0280,00778,PHM,00093083201,3,4.65
7452818,02/03/2022,BF0000093,Pharmacy 0280,00778,PHM,00093321201,3,6.54
7452828,02/03/2022,BS0000001,Pharmacy 0467,00736,VET,31703310010,1,8.67
7452852,02/03/2022,FF0000204,Pharmacy 0774,00612,PHM,00406048401,2,21.68
7452852,02/03/2022,FF0000204,Pharmacy 0774,00612,PHM,45802072162,4,75.16
7452894,02/03/2022,FF0000062,Pharmacy 0632,00751,PHM,00093321201,5,10.90
7452948,02/03/2022,FC0000015,Pharmacy 0548,00757,PHS,69315090401,2,9.32
7452988,02/03/2022,BF0000154,Pharmacy 0341,00956,PHM,58238022504,3,32.82
7453029,02/03/2022,BF0000027,Pharmacy 0214,00610,PHM,00406048401,2,21.70
7453029,02/03/2022,BF0000027,Pharmacy 0214,00610,PHM,10702002501,1,4.94
7453034,02/03/2022,FF0000102,Pharmacy 0672,00962,PHM,67877014701,5,38.15
7453047,02/03/2022,BM0000013,Pharmacy 0440,00719,PHM,60432060616,3,25.77
7453062,02/03/2022,BF0000123,Pharmacy 0310,00725,PHM,45802012260,2,37.90
7453090,02/03/2022,FF0000129,Pharmacy 0699,00915,PHS,69315090401,3,13.98
7453106,02/03/2022,FF0000288,Pharmacy 0858,00623,PHM,00093083205,1,6.62
7453106,02/03/2022,FF0000288,Pharmacy 0858,00623,PHM,13668000801,4,7.64
7453106,02/03/2022,FF0000288,Pharmacy 0858,00623,PHM,59762372001,3,10.80
7453106,02/03/2022,FF0000288,Pharmacy 0858,00623,PHM,64980041109,1,6.57
7453111,02/03/2022,FM0000014,Pharmacy 0918,00716,PHS,58238022504,24,191.52
7453129,02/03/2022,BF0000115,Pharmacy 0302,00715,PHM,00228300511,10,34.50
7453129,02/03/2022,BF0000115,Pharmacy 0302,00715,PHM,62332038071,1,46.01
7453146,02/03/2022,FJ0000001,Pharmacy 0898,00738,PHM,59762372201,1,9.59
7453174,02/03/2022,FN0000002,Pharmacy 0921,00754,PHM,13668000801,5,9.55
7453198,02/03/2022,FS0000016,Pharmacy 0973,00725,PHM,00904672846,8,19.68
7453217,02/03/2022,BF0000038,Pharmacy 0225,00926,PHM,59762134801,1,9.83
7453230,02/03/2022,BF0000147,Pharmacy 0334,00757,PHM,00093321201,5,11.15
7453230,02/03/2022,BF0000147,Pharmacy 0334,00757,PHM,00409230802,1,13.92
7453236,02/03/2022,AP0000004,Pharmacy 0110,00902,PHM,58238022804,2,20.68
7453283,02/03/2022,BF0000115,Pharmacy 0302,00715,PHM,00378415101,5,15.10
7453283,02/03/2022,BF0000115,Pharmacy 0302,00715,PHM,62332038271,1,52.33
7453283,02/03/2022,BF0000115,Pharmacy 0302,00715,PHM,67877014701,5,38.25
7453307,02/03/2022,BF0000173,Pharmacy 0360,00985,PHM,41167431004,3,46.62
7453307,02/03/2022,BF0000173,Pharmacy 0360,00985,PHM,41167432005,1,12.30
7453325,02/03/2022,BF0000102,Pharmacy 0289,00622,PHM,58238022804,1,10.30
7453354,02/03/2022,FF0000084,Pharmacy 0654,00745,PHM,11026277504,2,22.96
7453356,02/03/2022,FF0000194,Pharmacy 0764,00627,PHM,00009041702,1,41.26
7453356,02/03/2022,FF0000194,Pharmacy 0764,00627,PHM,41167431004,2,31.60
7453360,02/03/2022,BF0000151,Pharmacy 0338,00603,PHM,00904672846,2,4
7453388,02/03/2022,BS0000028,Pharmacy 0494,00718,PHM,00093083201,5,7.80
7453388,02/03/2022,BS0000028,Pharmacy 0494,00718,PHM,00093321201,5,10.95
7453388,02/03/2022,BS0000028,Pharmacy 0494,00718,PHM,13668000801,1,1.92
7453388,02/03/2022,BS0000028,Pharmacy 0494,00718,PHM,69315090401,3,13.11
7453398,02/03/2022,FF0000305,Pharmacy 0875,00680,PHM,00093321201,3,6.60
7453411,02/03/2022,BF0000094,Pharmacy 0281,00718,PHM,00093083201,4,6.24
7453411,02/03/2022,BF0000094,Pharmacy 0281,00718,PHM,00093321201,4,8.76
7453411,02/03/2022,BF0000094,Pharmacy 0281,00718,PHM,43547040810,4,14.44
7453418,02/03/2022,FJ0000001,Pharmacy 0898,00738,PHM,00228300511,3,10.56
7453419,02/03/2022,AF0000014,Pharmacy 0026,00693,PHM,62332038071,1,45.78
7453422,02/03/2022,BF0000107,Pharmacy 0294,00660,PHM,00406048401,1,11.00
7453422,02/03/2022,BF0000107,Pharmacy 0294,00660,PHM,13668000801,4,7.72
7453422,02/03/2022,BF0000107,Pharmacy 0294,00660,PHM,59762371901,1,3.31
7453422,02/03/2022,BF0000107,Pharmacy 0294,00660,PHM,59762372001,3,10.95
7453422,02/03/2022,BF0000107,Pharmacy 0294,00660,PHM,59762372101,5,20.30
7453422,02/03/2022,BF0000107,Pharmacy 0294,00660,PHM,67877014605,1,46.46
7453425,02/03/2022,FF0000198,Pharmacy 0768,00602,PHM,58238022504,1,10.87
7453427,02/03/2022,AF0000069,Pharmacy 0081,00669,PHM,59762134201,1,9.90
7453432,02/03/2022,FF0000248,Pharmacy 0818,00703,PHM,67877014605,1,45.89
7453465,02/03/2022,AE0000001,Pharmacy 0012,00694,PHM,00093321305,1,13.59
7453493,02/03/2022,FF0000079,Pharmacy 0649,00612,PHM,51991070601,2,5.42
7453497,02/03/2022,BF0000197,Pharmacy 0384,00610,PHM,00904672846,2,3.96
7453639,02/03/2022,BF0000196,Pharmacy 0383,00917,PHM,00093321201,10,21.70
7453639,02/03/2022,BF0000196,Pharmacy 0383,00917,PHM,13668000801,10,19.10
7453639,02/03/2022,BF0000196,Pharmacy 0383,00917,PHM,67877014701,5,38.10
7453639,02/03/2022,BF0000196,Pharmacy 0383,00917,PHM,69315090401,3,13.05
7453639,02/03/2022,BF0000196,Pharmacy 0383,00917,PHM,69315090501,3,14.34
7453642,02/03/2022,BF0000122,Pharmacy 0309,00631,HOS,60432060616,1,9.00
7453649,02/03/2022,FF0000243,Pharmacy 0813,00612,PHM,00071101368,1,691.58
7453662,02/03/2022,FF0000243,Pharmacy 0813,00612,PHM,00409230801,1,11.48
7453662,02/03/2022,FF0000243,Pharmacy 0813,00612,PHM,00409230802,1,13.63
7453665,02/03/2022,FP0000018,Pharmacy 0947,00769,PHM,67877014605,1,45.78
7453666,02/03/2022,FF0000165,Pharmacy 0735,00751,PHM,00409230802,2,27.26
7453680,02/03/2022,BF0000112,Pharmacy 0299,00784,PHM,67877014605,1,46.09
7453683,02/03/2022,AF0000069,Pharmacy 0081,00669,PHM,00406048401,2,21.82
7453699,02/03/2022,FS0000009,Pharmacy 0966,00791,PHM,64980041109,1,6.61
7453699,02/03/2022,FS0000009,Pharmacy 0966,00791,PHM,64980041209,1,9.90
7453707,02/03/2022,AF0000016,Pharmacy 0028,00909,PHM,00378415101,5,15.10
7453707,02/03/2022,AF0000016,Pharmacy 0028,00909,PHM,59762134801,1,9.88
7453708,02/03/2022,FF0000039,Pharmacy 0609,00670,PHM,00228300511,6,20.76
7453708,02/03/2022,FF0000039,Pharmacy 0609,00670,PHM,00406048401,3,32.73
7453713,02/03/2022,BP0000001,Pharmacy 0459,00603,PHM,10702002501,1,5.24
7453740,02/03/2022,AF0000036,Pharmacy 0048,00698,PHM,59762372001,4,14.92
7453742,02/03/2022,FF0000153,Pharmacy 0723,00678,PHM,41167432005,3,36.90
7453760,02/03/2022,FS0000032,Pharmacy 0989,00725,PHS,43598058230,5,602.30
7453773,02/03/2022,BF0000203,Pharmacy 0390,00766,PHM,68382095201,1,27.38
7453779,02/03/2022,FS0000027,Pharmacy 0984,00705,PHM,10702002501,1,4.95
7453779,02/03/2022,FS0000027,Pharmacy 0984,00705,PHM,69315090405,1,16.93
7453779,02/03/2022,FS0000027,Pharmacy 0984,00705,PHM,69315090505,1,19.07
7453795,02/03/2022,BE0000005,Pharmacy 0187,00603,PHM,67877014701,2,15.32
7453804,02/03/2022,FS0000026,Pharmacy 0983,00784,PHM,67877014605,1,46.15
7453818,02/03/2022,FF0000155,Pharmacy 0725,00730,PHM,00093321205,2,21.46
7453818,02/03/2022,FF0000155,Pharmacy 0725,00730,PHM,13668000701,2,3.98
7453818,02/03/2022,FF0000155,Pharmacy 0725,00730,PHM,60432060616,1,8.64
7453829,02/03/2022,FS0000022,Pharmacy 0979,00961,PHM,69315090501,2,9.62
7453830,02/03/2022,FF0000171,Pharmacy 0741,00719,PHM,00093321305,1,13.75
7453859,02/03/2022,FF0000084,Pharmacy 0654,00745,PHM,58238022804,2,20.60
7453871,02/03/2022,AF0000060,Pharmacy 0072,00693,PHM,00187006501,1,5107.50
7453884,02/03/2022,BC0000027,Pharmacy 0167,00638,CLI,00378415101,1,3.38
7453887,02/03/2022,FF0000173,Pharmacy 0743,00610,PHM,67877014605,1,45.78
7453892,02/03/2022,FI0000002,Pharmacy 0895,00612,PHM,00378415101,5,15.40
7453899,02/03/2022,FF0000041,Pharmacy 0611,00707,PHM,13668000801,5,9.60
7453912,02/03/2022,FF0000199,Pharmacy 0769,00676,PHM,00228300511,5,17.20
7453932,02/03/2022,AF0000073,Pharmacy 0085,00698,PHM,67877014605,1,45.78
7453948,02/03/2022,AF0000009,Pharmacy 0021,00777,PHM,43547040710,1,3.45
7453953,02/03/2022,BF0000043,Pharmacy 0230,00714,PHM,51991070701,1,3.47
7453953,02/03/2022,BF0000043,Pharmacy 0230,00714,PHM,59762134601,1,9.90
7453961,02/03/2022,BF0000056,Pharmacy 0243,00725,PHM,58238022504,2,21.92
7453961,02/03/2022,BF0000056,Pharmacy 0243,00725,PHM,69543013611,1,29.26
7453965,02/03/2022,FF0000004,Pharmacy 0574,00730,PHM,00378415101,2,6.16
7453970,02/03/2022,FF0000167,Pharmacy 0737,00681,PHM,00093321205,2,21.46
7453977,02/03/2022,BF0000195,Pharmacy 0382,00720,PHM,69315090505,1,19.21
7453980,02/03/2022,FF0000094,Pharmacy 0664,00624,PHM,69315090501,3,14.43
7454003,02/03/2022,AF0000029,Pharmacy 0041,00669,PHM,54859050216,2,44.56
7454003,02/03/2022,AF0000029,Pharmacy 0041,00669,PHM,60432060616,1,8.84
7454003,02/03/2022,AF0000029,Pharmacy 0041,00669,PHM,67877014605,1,47.15
7454012,02/03/2022,BT0000002,Pharmacy 0500,00707,PHM,45802072162,2,38
7454020,02/03/2022,FR0000002,Pharmacy 0955,00925,PHM,00093321205,1,10.69
7454028,02/03/2022,FF0000092,Pharmacy 0662,00612,PHM,62332038231,5,38.30
7454030,02/03/2022,FF0000099,Pharmacy 0669,00771,PHS,58238022804,2,15.96
7454033,02/03/2022,BF0000092,Pharmacy 0279,00767,PHM,67877014701,5,38.30
7454054,02/03/2022,FF0000238,Pharmacy 0808,00926,PHM,06382405736,1,21.09
7454078,02/03/2022,AF0000049,Pharmacy 0061,00783,PHM,00172392760,5,9.20
7454078,02/03/2022,AF0000049,Pharmacy 0061,00783,PHM,00228300511,5,17.45
7454097,02/03/2022,FF0000089,Pharmacy 0659,00612,PHM,00406048401,2,21.78
7454103,02/03/2022,FF0000209,Pharmacy 0779,00969,PHM,63824005718,2,24.38
7454113,02/03/2022,BF0000063,Pharmacy 0250,00959,PHM,00093083205,1,6.62
7454113,02/03/2022,BF0000063,Pharmacy 0250,00959,PHM,10702002501,3,14.79
7454113,02/03/2022,BF0000063,Pharmacy 0250,00959,PHM,58238022504,1,10.87
7454120,02/03/2022,FF0000045,Pharmacy 0615,00660,PHM,13668000701,1,1.98
7454120,02/03/2022,FF0000045,Pharmacy 0615,00660,PHM,13668000801,3,5.73
7454120,02/03/2022,FF0000045,Pharmacy 0615,00660,PHM,59762372001,1,3.60
7454120,02/03/2022,FF0000045,Pharmacy 0615,00660,PHM,59762372101,2,8.00
7454136,02/03/2022,BF0000098,Pharmacy 0285,00627,PHM,41167432005,2,24.32
7454144,02/03/2022,FP0000007,Pharmacy 0936,00927,PHM,00093083205,2,13.76
7454144,02/03/2022,FP0000007,Pharmacy 0936,00927,PHM,69315090501,1,4.97
7454148,02/03/2022,BF0000032,Pharmacy 0219,00735,PHM,59762372003,1,17.81
7454193,02/03/2022,FF0000245,Pharmacy 0815,00784,PHM,00093321201,10,21.90
7454193,02/03/2022,FF0000245,Pharmacy 0815,00784,PHM,43598058230,2,234.10
7454200,02/03/2022,FF0000196,Pharmacy 0766,00791,PHM,67877014605,1,45.78
7454200,02/03/2022,FF0000196,Pharmacy 0766,00791,PHM,69315090605,1,28.08
7454204,02/03/2022,FF0000236,Pharmacy 0806,00623,PHM,53746061701,5,29.45
7454207,02/03/2022,FF0000066,Pharmacy 0636,00693,PHM,00093083201,5,7.80
7454207,02/03/2022,FF0000066,Pharmacy 0636,00693,PHM,00093321201,5,10.95
7454207,02/03/2022,FF0000066,Pharmacy 0636,00693,PHM,00228300511,5,17.30
7454219,02/03/2022,BF0000033,Pharmacy 0220,00687,PHM,64980041209,1,9.90
7454224,02/03/2022,FF0000056,Pharmacy 0626,00601,CLI,00093083201,3,4.74
7454235,02/03/2022,FZ0000001,Pharmacy 1002,00718,PHM,00409230802,2,27.46
7454246,02/03/2022,BF0000015,Pharmacy 0202,00921,PHM,00093083201,2,3.12
7454246,02/03/2022,BF0000015,Pharmacy 0202,00921,PHM,00093321201,1,2.19
7454246,02/03/2022,BF0000015,Pharmacy 0202,00921,PHM,69315090501,1,4.81
7454249,02/03/2022,FF0000018,Pharmacy 0588,00641,PHM,00172392760,2,3.62
7454249,02/03/2022,FF0000018,Pharmacy 0588,00641,PHM,00406048401,1,10.86
7454258,02/03/2022,FS0000017,Pharmacy 0974,00603,PHM,00172392760,1,1.81
7454260,02/03/2022,BF0000150,Pharmacy 0337,00986,PHM,67877014605,1,46.43
7454261,02/03/2022,BF0000194,Pharmacy 0381,00703,PHM,51991070605,1,7.47
7454263,02/03/2022,F90000001,Pharmacy 0521,00795,PHM,13668000801,4,7.64
7454296,02/03/2022,FF0000048,Pharmacy 0618,00674,PHM,41167432005,2,30.36
7454299,02/03/2022,FF0000020,Pharmacy 0590,00778,PHM,64980041509,1,8.69
7454306,02/03/2022,FF0000298,Pharmacy 0868,00921,PHM,59762372001,1,3.62
7454312,02/03/2022,FF0000018,Pharmacy 0588,00641,PHM,00093083201,5,7.75
7454313,02/03/2022,FF0000063,Pharmacy 0633,00732,SPH,67877014605,1,57.15
7454314,02/03/2022,BM0000014,Pharmacy 0441,00956,PHM,59762372201,3,28.77
7454319,02/03/2022,FF0000062,Pharmacy 0632,00751,PHM,67877014701,5,38.25
7454322,02/03/2022,AF0000007,Pharmacy 0019,00641,PHM,00228300511,1, 34.40
7454322,02/03/2022,AF0000007,Pharmacy 0019,00641,PHM,00591024101,3,17.22
7454322,02/03/2022,AF0000007,Pharmacy 0019,00641,PHM,00904600860,3,15.90
7454322,02/03/2022,AF0000007,Pharmacy 0019,00641,PHM,69315090501,3,14.31
7454325,02/03/2022,FF0000019,Pharmacy 0589,00739,PHM,62332038271,1,52.00
7454325,02/03/2022,FF0000019,Pharmacy 0589,00739,PHM,69367021101,2,80.60
7454334,02/03/2022,AF0000076,Pharmacy 0088,00662,PHM,54859050216,1,22.41
7454353,02/03/2022,FS0000011,Pharmacy 0968,00685,PHM,00093321205,1,10.66
7454353,02/03/2022,FS0000011,Pharmacy 0968,00685,PHM,45802072162,1,18.79
7454353,02/03/2022,FS0000011,Pharmacy 0968,00685,PHM,59762372103,1,14.98
7454355,02/03/2022,BF0000131,Pharmacy 0318,00921,PHM,00172392660,1,1.84
7454355,02/03/2022,BF0000131,Pharmacy 0318,00921,PHM,54859080216,1,18.29
7454358,02/03/2022,BF0000008,Pharmacy 0195,00949,PHM,43547040711,1,30.70
7454358,02/03/2022,BF0000008,Pharmacy 0195,00949,PHM,67877014705,1,52.07
7454358,02/03/2022,BF0000008,Pharmacy 0195,00949,PHM,69543013611,1,29.02
7454366,02/03/2022,FF0000303,Pharmacy 0873,00681,PHM,58238022504,1,10.99
7454395,02/03/2022,BF0000159,Pharmacy 0346,00718,PHM,41167432005,2,24.38
7454455,02/03/2022,BF0000204,Pharmacy 0391,00716,PHM,13668000801,3,5.76
7454455,02/03/2022,BF0000204,Pharmacy 0391,00716,PHM,67877014701,3,22.98
7454473,02/03/2022,FF0000182,Pharmacy 0752,00685,PHM,45802072162,3,56.76
7454476,02/03/2022,BF0000024,Pharmacy 0211,00739,PHM,00172392760,1,1.83
7454476,02/03/2022,BF0000024,Pharmacy 0211,00739,PHM,59762371901,1,3.30
7454476,02/03/2022,BF0000024,Pharmacy 0211,00739,PHM,59762372001,1,3.64
7454476,02/03/2022,BF0000024,Pharmacy 0211,00739,PHM,69315090501,3,14.49
7454493,02/03/2022,AF0000059,Pharmacy 0071,00978,PHM,10702002501,1,5.18
7454498,02/03/2022,AD0000002,Pharmacy 0008,00725,PHM,10702002501,1,4.94
7454516,02/03/2022,FL0000002,Pharmacy 0902,00653,PHM,45802072153,1,10.52
7454519,02/03/2022,BF0000059,Pharmacy 0246,00676,PHM,59762372201,5,46.80
7454529,02/03/2022,FF0000121,Pharmacy 0691,00771,PHM,45802072162,4,75.20
7454533,02/03/2022,BC0000005,Pharmacy 0145,00703,PHM,45802012265,1,23.58
7454533,02/03/2022,BC0000005,Pharmacy 0145,00703,PHM,45802072162,2,37.62
7454535,02/03/2022,BF0000120,Pharmacy 0307,00726,PHM,00093083201,10,15.60
7454550,02/03/2022,AF0000025,Pharmacy 0037,00767,PHM,00093321305,1,13.75
7454550,02/03/2022,AF0000025,Pharmacy 0037,00767,PHM,69315090401,3,13.17
7454553,02/03/2022,BF0000080,Pharmacy 0267,00624,PHM,67877014701,3,22.83
7454558,02/03/2022,AM0000001,Pharmacy 0102,00984,PHM,13668000701,2,4.94
7454666,02/03/2022,BF0000192,Pharmacy 0379,00928,PHM,54859080160,1,27.55
7454667,02/03/2022,BF0000005,Pharmacy 0192,00953,PHM,59762134601,1,9.90
7454672,02/03/2022,FF0000179,Pharmacy 0749,00627,PHM,41167431002,2,21.54
7454672,02/03/2022,FF0000179,Pharmacy 0749,00627,PHM,41167432005,2,24.44
7454681,02/03/2022,BF0000122,Pharmacy 0309,00631,PHS,54859080216,4,76.20
7454717,02/03/2022,BA0000005,Pharmacy 0135,00736,PHM,00093083201,6,9.30
7454717,02/03/2022,BA0000005,Pharmacy 0135,00736,PHM,60432060616,1,8.58
7454720,02/03/2022,FF0000025,Pharmacy 0595,00769,PHM,64980041109,1,6.58
7454721,02/03/2022,BC0000025,Pharmacy 0165,00627,PHS,00093321201,10,22.80
7454729,02/03/2022,BF0000201,Pharmacy 0388,00678,PHM,00093083201,6,9.30
7454729,02/03/2022,BF0000201,Pharmacy 0388,00678,PHM,00093321201,6,13.08
